Date,Month,Year,Price,Open,High,Low,Vol.,Change %
"Mar 09, 2020",March,2020,169.5,169.6,175,165.19,29.95M,-6.40%
"Mar 06, 2020",March,2020,181.09,178.33,183.78,176.26,24.56M,-2.20%
"Mar 05, 2020",March,2020,185.17,186.78,188.99,183.89,19.33M,-3.44%
"Mar 04, 2020",March,2020,191.76,189.17,191.83,186.39,23.06M,3.16%
"Mar 03, 2020",March,2020,185.89,196.22,197.24,183.97,27.98M,-5.37%
"Mar 02, 2020",March,2020,196.44,194.03,196.57,188.85,24.95M,2.06%
"Feb 28, 2020",February,2020,192.47,182.69,192.74,181.82,32.58M,1.43%
"Feb 27, 2020",February,2020,189.75,191.82,195.88,189.5,21.68M,-3.78%
"Feb 26, 2020",February,2020,197.2,197.19,201.21,195.49,16.56M,0.22%
"Feb 25, 2020",February,2020,196.77,202.25,203.5,195.95,21.43M,-1.97%
"Feb 24, 2020",February,2020,200.72,201.8,203.65,198.17,23.08M,-4.50%
"Feb 21, 2020",February,2020,210.18,213.48,214.24,208.83,14.10M,-2.05%
"Feb 20, 2020",February,2020,214.58,216.52,218.76,212.94,13.11M,-1.34%
"Feb 19, 2020",February,2020,217.49,217.99,218.32,216.11,12.14M,-0.14%
"Feb 18, 2020",February,2020,217.8,213.55,217.97,213.4,15.63M,1.69%
"Feb 14, 2020",February,2020,214.18,214,214.93,212.65,10.74M,0.49%
"Feb 13, 2020",February,2020,213.14,209.52,214.33,209.18,15.40M,1.13%
"Feb 12, 2020",February,2020,210.76,207.85,211.22,207.4,13.81M,1.72%
"Feb 11, 2020",February,2020,207.19,210.19,210.86,206.51,25.03M,-2.76%
"Feb 10, 2020",February,2020,213.06,211.52,213.8,210.66,11.86M,0.34%
"Feb 07, 2020",February,2020,212.33,210.3,212.82,209.93,12.24M,0.70%
"Feb 06, 2020",February,2020,210.85,210.47,211.19,209.34,10.57M,0.35%
"Feb 05, 2020",February,2020,210.11,212.51,212.73,208.71,12.54M,0.13%
"Feb 04, 2020",February,2020,209.83,206.62,210.6,205.2,19.63M,2.76%
"Feb 03, 2020",February,2020,204.19,203.44,205.14,202.5,15.51M,1.13%
"Jan 31, 2020",January,2020,201.91,208.43,208.69,201.06,31.36M,-3.64%
"Jan 30, 2020",January,2020,209.53,206.53,211.43,204.75,48.78M,-6.14%
"Jan 29, 2020",January,2020,223.23,221.44,224.2,218.45,33.61M,2.50%
"Jan 28, 2020",January,2020,217.79,216.14,218.74,213.52,13.41M,1.36%
"Jan 27, 2020",January,2020,214.87,213.1,216.06,212.5,13.81M,-1.41%
"Jan 24, 2020",January,2020,217.94,220.8,221.78,216.11,11.91M,-0.83%
"Jan 23, 2020",January,2020,219.76,220.75,221.49,219.27,11.20M,-0.70%
"Jan 22, 2020",January,2020,221.32,222.31,222.75,221.28,12.21M,-0.05%
"Jan 21, 2020",January,2020,221.44,222.16,222.37,219.12,14.28M,-0.32%
"Jan 17, 2020",January,2020,222.14,222.03,222.29,220.53,15.91M,0.17%
"Jan 16, 2020",January,2020,221.77,222.57,222.63,220.39,10.02M,0.28%
"Jan 15, 2020",January,2020,221.15,220.61,221.68,220.14,10.04M,0.95%
"Jan 14, 2020",January,2020,219.06,221.61,222.38,218.63,13.32M,-1.28%
"Jan 13, 2020",January,2020,221.91,219.6,221.97,219.21,14.49M,1.77%
"Jan 10, 2020",January,2020,218.06,219.2,219.88,217.42,12.13M,-0.11%
"Jan 09, 2020",January,2020,218.3,217.54,218.38,216.28,12.68M,1.43%
"Jan 08, 2020",January,2020,215.22,213,216.24,212.61,13.49M,1.01%
"Jan 07, 2020",January,2020,213.06,212.82,214.58,211.75,15.11M,0.22%
"Jan 06, 2020",January,2020,212.6,206.7,212.78,206.52,17.07M,1.88%
"Jan 03, 2020",January,2020,208.67,207.21,210.4,206.95,11.20M,-0.53%
"Jan 02, 2020",January,2020,209.78,206.75,209.79,206.27,12.09M,2.21%
"Dec 31, 2019",December,2019,205.25,204,205.56,203.6,8.96M,0.41%
"Dec 30, 2019",December,2019,204.41,207.86,207.9,203.9,10.53M,-1.77%
"Dec 27, 2019",December,2019,208.1,208.67,208.93,206.59,10.29M,0.15%
"Dec 26, 2019",December,2019,207.79,205.57,207.82,205.31,9.37M,1.30%
"Dec 24, 2019",December,2019,205.12,206.3,206.79,205,6.05M,-0.51%
"Dec 23, 2019",December,2019,206.18,206.7,208.59,205.68,13.35M,-0.06%
"Dec 20, 2019",December,2019,206.3,207.48,207.71,203.43,27.32M,0.12%
"Dec 19, 2019",December,2019,206.06,202.78,206.3,202.51,16.81M,1.76%
"Dec 18, 2019",December,2019,202.5,200.09,204.3,200.09,23.28M,2.07%
"Dec 17, 2019",December,2019,198.39,198.84,199,196.13,10.18M,0.24%
"Dec 16, 2019",December,2019,197.92,195.27,199.12,194.81,14.92M,1.96%
"Dec 13, 2019",December,2019,194.11,196.4,196.8,193.17,18.81M,-1.34%
"Dec 12, 2019",December,2019,196.75,202.35,203.66,194.1,23.77M,-2.72%
"Dec 11, 2019",December,2019,202.26,200.28,202.63,200.28,8.04M,0.69%
"Dec 10, 2019",December,2019,200.87,201.66,202.05,200.15,9.49M,-0.23%
"Dec 09, 2019",December,2019,201.34,200.65,203.14,200.21,12.01M,0.14%
"Dec 06, 2019",December,2019,201.05,200.5,201.57,200.06,12.28M,0.85%
"Dec 05, 2019",December,2019,199.36,199.86,201.29,198.21,9.76M,0.33%
"Dec 04, 2019",December,2019,198.71,200,200.03,198.05,8.46M,-0.06%
"Dec 03, 2019",December,2019,198.82,197.6,198.93,195.08,13.01M,-0.44%
"Dec 02, 2019",December,2019,199.7,202.13,202.18,198.05,11.54M,-0.96%
"Nov 29, 2019",November,2019,201.64,201.6,203.8,201.21,7.99M,-0.18%
"Nov 27, 2019",November,2019,202,199.9,203.14,199.42,12.76M,1.52%
"Nov 26, 2019",November,2019,198.97,200,200.15,198.04,11.75M,-0.41%
"Nov 25, 2019",November,2019,199.79,199.51,200.97,199.25,15.29M,0.49%
"Nov 22, 2019",November,2019,198.82,198.38,199.3,197.62,9.96M,0.45%
"Nov 21, 2019",November,2019,197.93,197.42,199.09,196.86,12.13M,0.21%
"Nov 20, 2019",November,2019,197.51,198.58,199.59,195.43,12.37M,-0.91%
"Nov 19, 2019",November,2019,199.32,197.4,200,196.86,19.07M,0.97%
"Nov 18, 2019",November,2019,197.4,194.56,198.63,193.05,16.18M,1.18%
"Nov 15, 2019",November,2019,195.1,194.26,195.3,193.38,11.53M,1.01%
"Nov 14, 2019",November,2019,193.15,192.93,194.03,191.45,9.06M,-0.02%
"Nov 13, 2019",November,2019,193.19,194.7,195.7,192.74,11.01M,-0.66%
"Nov 12, 2019",November,2019,194.47,190,195.06,189.74,17.62M,2.56%
"Nov 11, 2019",November,2019,189.61,189.93,190.08,188.54,8.64M,-0.64%
"Nov 08, 2019",November,2019,190.84,190,192.34,189.7,10.76M,0.22%
"Nov 07, 2019",November,2019,190.42,191.91,193.44,189.47,13.47M,-0.59%
"Nov 06, 2019",November,2019,191.55,194.03,194.37,191.35,10.97M,-1.43%
"Nov 05, 2019",November,2019,194.32,195.37,195.75,193.6,9.94M,-0.21%
"Nov 04, 2019",November,2019,194.72,194.55,197.37,193.81,16.37M,0.57%
"Nov 01, 2019",November,2019,193.62,192.85,194.11,189.91,21.71M,1.03%
"Oct 31, 2019",October,2019,191.65,196.7,198.09,188.25,42.29M,1.81%
"Oct 30, 2019",October,2019,188.25,189.56,190.45,185.98,28.73M,-0.56%
"Oct 29, 2019",October,2019,189.31,191.69,192.53,188.47,13.57M,-0.05%
"Oct 28, 2019",October,2019,189.4,187.2,189.53,185.08,13.66M,0.80%
"Oct 25, 2019",October,2019,187.89,185.83,189,185.09,8.06M,0.81%
"Oct 24, 2019",October,2019,186.38,184.62,186.73,182.8,11.51M,0.12%
"Oct 23, 2019",October,2019,186.15,182.01,186.38,182,12.37M,2.09%
"Oct 22, 2019",October,2019,182.34,190,190.65,181.5,19.85M,-3.91%
"Oct 21, 2019",October,2019,189.76,187.04,189.91,186.75,8.58M,2.10%
"Oct 18, 2019",October,2019,185.85,190.23,191.49,183.92,16.88M,-2.38%
"Oct 17, 2019",October,2019,190.39,190.3,190.84,188.76,9.76M,0.44%
"Oct 16, 2019",October,2019,189.55,188.32,189.7,186.9,10.56M,0.35%
"Oct 15, 2019",October,2019,188.89,183.8,190.38,183.66,15.14M,3.06%
"Oct 14, 2019",October,2019,183.28,184.2,184.62,182.57,7.20M,-0.49%
"Oct 11, 2019",October,2019,184.19,182.15,186.49,182.14,15.00M,2.31%
"Oct 10, 2019",October,2019,180.03,180.32,181.61,179.17,8.98M,0.10%
"Oct 09, 2019",October,2019,179.85,179.16,180.72,177.94,7.65M,1.18%
"Oct 08, 2019",October,2019,177.75,178.26,180.37,177.72,10.08M,-1.07%
"Oct 07, 2019",October,2019,179.68,180,181.18,178.09,9.36M,-0.43%
"Oct 04, 2019",October,2019,180.45,179.55,180.98,178.1,10.48M,0.60%
"Oct 03, 2019",October,2019,179.38,175.57,179.84,173.63,16.79M,2.74%
"Oct 02, 2019",October,2019,174.6,174.84,176.53,173.09,16.37M,-0.69%
"Oct 01, 2019",October,2019,175.81,179.15,179.84,174.88,17.26M,-1.27%
"Sep 30, 2019",September,2019,178.08,177.87,178.67,176.85,11.07M,0.55%
"Sep 27, 2019",September,2019,177.1,180.49,180.75,175.66,14.66M,-1.67%
"Sep 26, 2019",September,2019,180.11,181.33,181.4,177.67,16.28M,-1.47%
"Sep 25, 2019",September,2019,182.8,181.45,183.42,177.87,18.34M,0.84%
"Sep 24, 2019",September,2019,181.28,187.98,188.04,180.39,18.78M,-2.97%
"Sep 23, 2019",September,2019,186.82,189.34,190.1,185.21,14.37M,-1.64%
"Sep 20, 2019",September,2019,189.93,190.66,193.1,188.12,20.36M,-0.11%
"Sep 19, 2019",September,2019,190.14,188.66,191.1,188.15,10.47M,1.06%
"Sep 18, 2019",September,2019,188.14,188.09,189.08,186.01,9.95M,0.03%
"Sep 17, 2019",September,2019,188.08,186.66,188.32,185.54,9.75M,1.00%
"Sep 16, 2019",September,2019,186.22,186.93,187.79,185.76,8.44M,-0.52%
"Sep 13, 2019",September,2019,187.19,187.32,187.97,186.54,11.44M,-0.15%
"Sep 12, 2019",September,2019,187.47,189.86,190.93,187.23,11.42M,-0.54%
"Sep 11, 2019",September,2019,188.49,186.46,189.44,186.08,11.76M,1.25%
"Sep 10, 2019",September,2019,186.17,187.44,188.1,184.55,15.46M,-1.37%
"Sep 09, 2019",September,2019,188.76,187.73,188.98,185.85,14.72M,0.68%
"Sep 06, 2019",September,2019,187.49,190.21,190.21,186.35,15.23M,-1.79%
"Sep 05, 2019",September,2019,190.9,188.53,191.36,187.94,13.90M,2.01%
"Sep 04, 2019",September,2019,187.14,184.65,187.75,183.89,11.31M,2.60%
"Sep 03, 2019",September,2019,182.39,184,185.67,182.11,9.79M,-1.77%
"Aug 30, 2019",August,2019,185.67,186.78,186.8,183.46,10.79M,0.05%
"Aug 29, 2019",August,2019,185.57,183.77,186.08,183.47,10.14M,2.10%
"Aug 28, 2019",August,2019,181.76,180.53,181.95,178.92,9.39M,0.25%
"Aug 27, 2019",August,2019,181.3,181.93,184.04,181.01,14.41M,0.52%
"Aug 26, 2019",August,2019,180.36,179.4,180.5,178.24,8.78M,1.47%
"Aug 23, 2019",August,2019,177.75,180.84,183.13,176.66,17.33M,-2.36%
"Aug 22, 2019",August,2019,182.04,183.43,184.11,179.91,10.83M,-0.82%
"Aug 21, 2019",August,2019,183.55,185,185.9,183.14,8.41M,-0.14%
"Aug 20, 2019",August,2019,183.81,185.45,186,182.39,10.09M,-1.27%
"Aug 19, 2019",August,2019,186.17,186.01,187.5,184.85,9.70M,1.34%
"Aug 16, 2019",August,2019,183.7,183.75,185.1,182.36,12.84M,0.61%
"Aug 15, 2019",August,2019,182.59,180.95,183.2,180.03,13.06M,1.60%
"Aug 14, 2019",August,2019,179.71,185.8,185.99,179.31,18.90M,-4.64%
"Aug 13, 2019",August,2019,188.45,185.52,191.38,185.37,13.65M,1.66%
"Aug 12, 2019",August,2019,185.37,186.85,187.59,184.46,10.94M,-1.32%
"Aug 09, 2019",August,2019,187.85,190,190.98,187.12,11.06M,-1.21%
"Aug 08, 2019",August,2019,190.16,186.62,190.34,184.05,14.83M,2.71%
"Aug 07, 2019",August,2019,185.15,183.6,186.37,181.22,15.83M,0.35%
"Aug 06, 2019",August,2019,184.51,183.69,185.79,183.09,18.04M,1.53%
"Aug 05, 2019",August,2019,181.73,184.69,185.67,179.34,23.09M,-3.86%
"Aug 02, 2019",August,2019,189.02,191.1,192.62,188.07,15.30M,-1.92%
"Aug 01, 2019",August,2019,192.73,194.17,198.47,190.88,17.78M,-0.77%
"Jul 31, 2019",July,2019,194.23,196.95,198.76,192.68,14.59M,-1.43%
"Jul 30, 2019",July,2019,197.04,195.39,198.71,193.5,11.90M,0.56%
"Jul 29, 2019",July,2019,195.94,199,199.63,195.3,16.53M,-1.91%
"Jul 26, 2019",July,2019,199.75,200.19,202.88,196.25,24.43M,-0.48%
"Jul 25, 2019",July,2019,200.71,206.7,208.66,198.26,39.89M,-1.93%
"Jul 24, 2019",July,2019,204.66,197.63,204.81,197.22,32.53M,1.14%
"Jul 23, 2019",July,2019,202.36,202.84,204.24,200.96,14.58M,0.02%
"Jul 22, 2019",July,2019,202.32,199.91,202.57,198.81,13.59M,2.00%
"Jul 19, 2019",July,2019,198.36,202.18,202.33,198.07,12.10M,-1.21%
"Jul 18, 2019",July,2019,200.78,200.15,202.47,199.38,11.96M,-0.51%
"Jul 17, 2019",July,2019,201.8,204.18,204.36,201.59,12.08M,-1.00%
"Jul 16, 2019",July,2019,203.84,203.89,205.47,203.1,12.13M,-0.03%
"Jul 15, 2019",July,2019,203.91,204.25,205.33,201.82,16.03M,-0.47%
"Jul 12, 2019",July,2019,204.87,199.68,205.3,199.16,15.37M,1.81%
"Jul 11, 2019",July,2019,201.23,203.26,203.8,200.21,13.68M,-0.74%
"Jul 10, 2019",July,2019,202.73,200,202.96,199.67,20.57M,1.77%
"Jul 09, 2019",July,2019,199.21,194.97,199.46,194.89,14.70M,1.76%
"Jul 08, 2019",July,2019,195.76,195.19,196.68,193.64,9.72M,-0.33%
"Jul 05, 2019",July,2019,196.4,196.18,197.07,194.17,11.16M,-0.41%
"Jul 03, 2019",July,2019,197.2,194.16,197.4,194.16,10.25M,1.13%
"Jul 02, 2019",July,2019,195,193,195,192.71,9.05M,1.04%
"Jul 01, 2019",July,2019,193,195.21,195.28,191.93,14.20M,0.00%
"Jun 28, 2019",June,2019,193,190.55,193.2,189.94,16.38M,1.85%
"Jun 27, 2019",June,2019,189.5,189.88,189.95,188.27,11.16M,0.98%
"Jun 26, 2019",June,2019,187.66,189.54,190.76,187.31,12.81M,-0.62%
"Jun 25, 2019",June,2019,188.84,192.88,193.14,188.13,16.75M,-1.95%
"Jun 24, 2019",June,2019,192.6,192.42,193.98,191.57,15.51M,0.76%
"Jun 21, 2019",June,2019,191.14,188.75,192,188.75,22.75M,0.85%
"Jun 20, 2019",June,2019,189.53,190.95,191.16,187.64,14.64M,1.09%
"Jun 19, 2019",June,2019,187.48,187,188.1,184.55,21.42M,-0.53%
"Jun 18, 2019",June,2019,188.47,194,194.53,187.28,37.57M,-0.29%
"Jun 17, 2019",June,2019,189.01,185.01,189.5,184.41,29.46M,4.24%
"Jun 14, 2019",June,2019,181.33,180.51,181.84,180,16.77M,2.18%
"Jun 13, 2019",June,2019,177.47,175.53,178.03,174.61,12.25M,1.39%
"Jun 12, 2019",June,2019,175.04,178.38,179.27,172.88,17.70M,-1.72%
"Jun 11, 2019",June,2019,178.1,178.48,179.98,176.79,15.27M,1.88%
"Jun 10, 2019",June,2019,174.82,174.75,177.86,173.8,14.77M,0.85%
"Jun 07, 2019",June,2019,173.35,170.17,173.87,168.84,16.92M,2.98%
"Jun 06, 2019",June,2019,168.33,168.3,169.7,167.23,12.45M,0.10%
"Jun 05, 2019",June,2019,168.17,167.48,168.72,164.63,19.76M,0.40%
"Jun 04, 2019",June,2019,167.5,163.71,168.28,160.84,46.04M,2.04%
"Jun 03, 2019",June,2019,164.15,175,175.05,161.01,56.06M,-7.51%
"May 31, 2019",May,2019,177.47,180.28,180.54,177.16,15.23M,-3.03%
"May 30, 2019",May,2019,183.01,183.08,183.48,180.89,8.58M,0.45%
"May 29, 2019",May,2019,182.19,183.5,184.56,181.35,12.80M,-1.15%
"May 28, 2019",May,2019,184.31,181.54,184.71,181.45,14.84M,1.79%
"May 24, 2019",May,2019,181.06,182.33,183.63,180.83,8.81M,0.11%
"May 23, 2019",May,2019,180.87,182.42,183.9,179.67,12.77M,-2.40%
"May 22, 2019",May,2019,185.32,184.73,186.74,183.61,9.21M,0.27%
"May 21, 2019",May,2019,184.82,184.57,185.7,183.88,7.50M,1.15%
"May 20, 2019",May,2019,182.72,181.88,184.23,181.37,10.35M,-1.39%
"May 17, 2019",May,2019,185.3,184.84,187.58,184.28,10.49M,-0.90%
"May 16, 2019",May,2019,186.99,185.05,188.57,185.05,12.95M,0.39%
"May 15, 2019",May,2019,186.27,180.42,187.28,180.02,16.75M,3.07%
"May 14, 2019",May,2019,180.73,182.52,183.49,178.1,17.63M,-0.45%
"May 13, 2019",May,2019,181.54,183.5,185.43,180.84,16.83M,-3.61%
"May 10, 2019",May,2019,188.34,188.25,190,184.59,12.58M,-0.16%
"May 09, 2019",May,2019,188.65,187.2,189.77,186.26,12.97M,-0.47%
"May 08, 2019",May,2019,189.54,189.39,190.72,188.55,12.51M,-0.12%
"May 07, 2019",May,2019,189.77,192.54,192.9,187.85,16.25M,-2.12%
"May 06, 2019",May,2019,193.88,191.24,194.28,190.55,13.99M,-0.81%
"May 03, 2019",May,2019,195.47,194.38,196.16,193.71,14.58M,1.53%
"May 02, 2019",May,2019,192.53,193,194,189.75,13.21M,-0.26%
"May 01, 2019",May,2019,193.03,194.78,196.18,193.01,16.00M,-0.19%
"Apr 30, 2019",April,2019,193.4,194.19,197.39,192.28,23.49M,-0.71%
"Apr 29, 2019",April,2019,194.78,190.95,195.41,190.65,19.64M,1.72%
"Apr 26, 2019",April,2019,191.49,192.5,192.9,189.09,22.08M,-0.92%
"Apr 25, 2019",April,2019,193.26,196.98,198.48,192.12,54.15M,5.85%
"Apr 24, 2019",April,2019,182.58,184.49,185.14,181.65,37.29M,-0.65%
"Apr 23, 2019",April,2019,183.78,182.74,184.22,181.48,19.95M,1.29%
"Apr 22, 2019",April,2019,181.44,178.25,181.66,178.25,13.39M,1.77%
"Apr 18, 2019",April,2019,178.28,178.8,178.88,177.34,11.66M,-0.28%
"Apr 17, 2019",April,2019,178.78,179.6,180.74,178.36,9.97M,-0.05%
"Apr 16, 2019",April,2019,178.87,179,180.17,178.3,11.22M,-0.43%
"Apr 15, 2019",April,2019,179.65,178.5,180.5,176.87,10.83M,0.31%
"Apr 12, 2019",April,2019,179.1,178,179.63,177.95,12.33M,0.90%
"Apr 11, 2019",April,2019,177.51,178.24,178.4,177,8.07M,-0.17%
"Apr 10, 2019",April,2019,177.82,178.18,178.79,176.54,11.70M,0.14%
"Apr 09, 2019",April,2019,177.58,175.62,179.19,175.55,19.75M,1.51%
"Apr 08, 2019",April,2019,174.93,175.21,175.5,174.23,7.30M,-0.45%
"Apr 05, 2019",April,2019,175.72,176.88,177,175.1,9.59M,-0.17%
"Apr 04, 2019",April,2019,176.02,176.02,178,175.53,17.85M,1.43%
"Apr 03, 2019",April,2019,173.54,174.5,177.96,172.95,27.59M,-0.38%
"Apr 02, 2019",April,2019,174.2,170.14,174.9,169.55,23.95M,3.26%
"Apr 01, 2019",April,2019,168.7,167.83,168.9,167.28,10.38M,1.21%
"Mar 29, 2019",March,2019,166.69,166.39,167.19,164.81,13.46M,0.69%
"Mar 28, 2019",March,2019,165.55,164.57,166.72,163.33,10.69M,-0.19%
"Mar 27, 2019",March,2019,165.87,167.85,168.94,164.79,10.62M,-1.08%
"Mar 26, 2019",March,2019,167.68,167.35,169.45,166.35,15.44M,0.84%
"Mar 25, 2019",March,2019,166.29,163,166.54,162,12.63M,1.19%
"Mar 22, 2019",March,2019,164.34,165.65,167.42,164.09,16.39M,-1.05%
"Mar 21, 2019",March,2019,166.08,164.89,166.39,163.75,16.22M,0.39%
"Mar 20, 2019",March,2019,165.44,161.5,166.12,161.24,20.21M,2.40%
"Mar 19, 2019",March,2019,161.57,161.48,163.82,160.82,25.61M,0.69%
"Mar 18, 2019",March,2019,160.47,163.57,163.9,159.28,37.52M,-3.32%
"Mar 15, 2019",March,2019,165.98,167.16,167.58,162.51,37.13M,-2.46%
"Mar 14, 2019",March,2019,170.17,169.76,171.15,168.16,18.04M,-1.85%
"Mar 13, 2019",March,2019,173.37,172.32,174.03,172.12,11.97M,0.84%
"Mar 12, 2019",March,2019,171.92,172.09,173.8,171.22,12.16M,-0.09%
"Mar 11, 2019",March,2019,172.07,171.6,174.3,171.58,18.88M,1.46%
"Mar 08, 2019",March,2019,169.6,166.2,169.62,165.97,13.18M,0.28%
"Mar 07, 2019",March,2019,169.13,171.5,171.74,167.61,18.31M,-1.96%
"Mar 06, 2019",March,2019,172.51,172.9,173.57,171.27,21.53M,0.73%
"Mar 05, 2019",March,2019,171.26,167.37,171.88,166.55,28.19M,2.32%
"Mar 04, 2019",March,2019,167.37,163.9,167.5,163.83,18.89M,3.14%
"Mar 01, 2019",March,2019,162.28,162.6,163.13,161.69,11.10M,0.51%
"Feb 28, 2019",February,2019,161.45,162.37,163.5,160.86,11.11M,-0.84%
"Feb 27, 2019",February,2019,162.81,162.9,163.93,160.41,12.70M,-0.80%
"Feb 26, 2019",February,2019,164.13,164.34,166.24,163.8,13.78M,-0.30%
"Feb 25, 2019",February,2019,164.62,163.07,166.07,162.9,18.74M,1.69%
"Feb 22, 2019",February,2019,161.89,160.58,162.41,160.31,15.86M,1.16%
"Feb 21, 2019",February,2019,160.04,161.93,162.24,159.59,15.61M,-1.55%
"Feb 20, 2019",February,2019,162.56,162.25,163.72,161.25,11.77M,0.17%
"Feb 19, 2019",February,2019,162.29,160.5,164.15,160.33,14.35M,-0.13%
"Feb 15, 2019",February,2019,162.5,164.51,164.7,160.86,15.50M,-0.88%
"Feb 14, 2019",February,2019,163.95,163.19,164.87,162.25,12.76M,-0.07%
"Feb 13, 2019",February,2019,164.07,165.38,166.22,163.73,14.21M,-0.59%
"Feb 12, 2019",February,2019,165.04,166.86,168.34,164.5,16.29M,-0.45%
"Feb 11, 2019",February,2019,165.79,167.9,168.3,165.08,12.81M,-0.92%
"Feb 08, 2019",February,2019,167.33,164.47,167.37,164.21,12.56M,0.57%
"Feb 07, 2019",February,2019,166.38,168.2,169.24,165.25,17.52M,-2.41%
"Feb 06, 2019",February,2019,170.49,171.2,172.47,169.27,13.28M,-0.39%
"Feb 05, 2019",February,2019,171.16,169.15,171.98,168.69,22.56M,1.13%
"Feb 04, 2019",February,2019,169.25,165.7,169.3,163.62,20.04M,2.14%
"Feb 01, 2019",February,2019,165.71,165.84,169.1,165.66,30.81M,-0.59%
"Jan 31, 2019",January,2019,166.69,165.6,171.68,165,77.23M,10.82%
"Jan 30, 2019",January,2019,150.42,146.22,150.95,145.7,44.61M,4.32%
"Jan 29, 2019",January,2019,144.19,148.09,148.1,143.43,17.63M,-2.22%
"Jan 28, 2019",January,2019,147.47,148.05,148.96,146.21,15.51M,-1.03%
"Jan 25, 2019",January,2019,149.01,147.48,149.83,146.54,22.25M,2.18%
"Jan 24, 2019",January,2019,145.83,144.64,146.44,142.52,20.96M,1.06%
"Jan 23, 2019",January,2019,144.3,148.28,148.8,143.06,20.10M,-2.22%
"Jan 22, 2019",January,2019,147.57,149.2,151.53,146.37,22.38M,-1.65%
"Jan 18, 2019",January,2019,150.04,149.75,152.43,148.55,31.03M,1.17%
"Jan 17, 2019",January,2019,148.3,146.95,149,146.5,15.79M,0.52%
"Jan 16, 2019",January,2019,147.54,149,149.65,147,18.03M,-0.95%
"Jan 15, 2019",January,2019,148.95,146.01,150.68,145.99,24.07M,2.45%
"Jan 14, 2019",January,2019,145.39,142,146.57,141.27,20.52M,1.11%
"Jan 11, 2019",January,2019,143.8,143.15,145.36,142.57,12.91M,-0.28%
"Jan 10, 2019",January,2019,144.2,143.08,144.56,140.84,16.13M,-0.02%
"Jan 09, 2019",January,2019,144.23,142.95,144.7,141.27,22.21M,1.19%
"Jan 08, 2019",January,2019,142.53,139.89,143.14,139.54,26.26M,3.25%
"Jan 07, 2019",January,2019,138.05,137.56,138.87,135.91,20.09M,0.07%
"Jan 04, 2019",January,2019,137.95,134.01,138,133.75,29.00M,4.71%
"Jan 03, 2019",January,2019,131.74,134.69,137.17,131.12,22.72M,-2.90%
"Jan 02, 2019",January,2019,135.68,128.99,137.51,128.56,28.15M,3.50%
"Dec 31, 2018",December,2018,131.09,134.45,134.64,129.95,24.63M,-1.58%
"Dec 28, 2018",December,2018,133.2,135.34,135.92,132.2,22.63M,-0.98%
"Dec 27, 2018",December,2018,134.52,132.44,134.99,129.67,31.20M,0.25%
"Dec 26, 2018",December,2018,134.18,126,134.24,125.89,39.72M,8.16%
"Dec 24, 2018",December,2018,124.06,123.1,129.74,123.02,22.07M,-0.71%
"Dec 21, 2018",December,2018,124.95,133.39,134.9,123.42,56.90M,-6.33%
"Dec 20, 2018",December,2018,133.4,130.7,135.57,130,40.30M,0.12%
"Dec 19, 2018",December,2018,133.24,141.21,144.91,132.5,57.40M,-7.25%
"Dec 18, 2018",December,2018,143.66,141.08,145.93,139.83,24.71M,2.48%
"Dec 17, 2018",December,2018,140.19,143.08,144.92,138.42,24.33M,-2.69%
"Dec 14, 2018",December,2018,144.06,143.34,146.01,142.51,21.79M,-0.66%
"Dec 13, 2018",December,2018,145.01,145.57,145.85,143.19,18.15M,0.35%
"Dec 12, 2018",December,2018,144.5,143.08,147.19,142.51,23.70M,1.70%
"Dec 11, 2018",December,2018,142.08,143.88,143.88,141.1,20.30M,0.16%
"Dec 10, 2018",December,2018,141.85,139.6,143.05,139.01,26.42M,3.22%
"Dec 07, 2018",December,2018,137.42,139.25,140.87,136.66,21.20M,-1.58%
"Dec 06, 2018",December,2018,139.63,133.82,139.7,133.67,28.22M,1.23%
"Dec 04, 2018",December,2018,137.93,140.73,143.39,137.16,30.31M,-2.24%
"Dec 03, 2018",December,2018,141.09,143,143.68,140.76,24.82M,0.34%
"Nov 30, 2018",November,2018,140.61,138.26,140.97,137.36,25.73M,1.39%
"Nov 29, 2018",November,2018,138.68,135.92,139.99,135.66,24.24M,1.40%
"Nov 28, 2018",November,2018,136.76,136.28,136.79,131.85,29.85M,1.30%
"Nov 27, 2018",November,2018,135,135.75,136.61,133.71,20.75M,-1.01%
"Nov 26, 2018",November,2018,136.38,133,137,132.78,24.26M,3.53%
"Nov 23, 2018",November,2018,131.73,133.65,134.5,131.26,11.89M,-2.29%
"Nov 21, 2018",November,2018,134.82,134.4,137.19,134.13,25.47M,1.80%
"Nov 20, 2018",November,2018,132.43,127.03,134.16,126.85,41.94M,0.67%
"Nov 19, 2018",November,2018,131.55,137.61,137.75,131.21,44.36M,-5.72%
"Nov 16, 2018",November,2018,139.53,141.07,141.77,137.77,37.25M,-3.00%
"Nov 15, 2018",November,2018,143.85,142.33,144.84,140.83,30.32M,-0.26%
"Nov 14, 2018",November,2018,144.22,143.7,145.58,141.55,22.07M,1.45%
"Nov 13, 2018",November,2018,142.16,142,144.88,141.62,15.14M,0.43%
"Nov 12, 2018",November,2018,141.55,144.48,145.04,140.49,18.54M,-2.35%
"Nov 09, 2018",November,2018,144.96,146.75,147.76,144.07,17.33M,-1.97%
