Date,Month,Year,Price,Open,High,Low,Vol.,Change %
"Sep 03, 2021",September,2021,3478.05,3452,3482.67,3436.44,2.58M,0.43%
"Sep 02, 2021",September,2021,3463.12,3494.76,3511.96,3455,2.92M,-0.46%
"Sep 01, 2021",September,2021,3479,3496.4,3527,3475.24,3.63M,0.24%
"Aug 31, 2021",August,2021,3470.79,3424.8,3472.58,3395.59,4.28M,1.44%
"Aug 30, 2021",August,2021,3421.57,3357.43,3445,3355.22,3.14M,2.15%
"Aug 27, 2021",August,2021,3349.63,3333.23,3352.32,3313.75,2.40M,1.01%
"Aug 26, 2021",August,2021,3316,3299,3332,3296,2.09M,0.51%
"Aug 25, 2021",August,2021,3299.18,3309.87,3321,3286.15,1.67M,-0.20%
"Aug 24, 2021",August,2021,3305.78,3280,3315.49,3274.58,2.54M,1.22%
"Aug 23, 2021",August,2021,3265.87,3211.9,3280.9,3210,3.23M,2.06%
"Aug 20, 2021",August,2021,3199.95,3203.87,3207.81,3175.76,3.36M,0.38%
"Aug 19, 2021",August,2021,3187.75,3194.02,3233,3182.46,3.75M,-0.42%
"Aug 18, 2021",August,2021,3201.22,3241.99,3254.1,3200,2.74M,-1.26%
"Aug 17, 2021",August,2021,3241.96,3277.5,3280.49,3225.68,3.31M,-1.73%
"Aug 16, 2021",August,2021,3298.99,3283,3300,3211.13,3.31M,0.15%
"Aug 13, 2021",August,2021,3293.97,3305.67,3306.06,3283,2.06M,-0.29%
"Aug 12, 2021",August,2021,3303.5,3290,3314.51,3269.67,2.31M,0.35%
"Aug 11, 2021",August,2021,3292.11,3331.45,3337.7,3277.79,2.92M,-0.86%
"Aug 10, 2021",August,2021,3320.68,3344.27,3357.2,3315.07,2.41M,-0.63%
"Aug 09, 2021",August,2021,3341.87,3344.03,3353.5,3328.6,2.15M,-0.09%
"Aug 06, 2021",August,2021,3344.94,3375,3375,3329.04,2.64M,-0.92%
"Aug 05, 2021",August,2021,3375.99,3357.89,3388.83,3342.58,2.43M,0.63%
"Aug 04, 2021",August,2021,3354.72,3376.59,3386.99,3346.01,2.18M,-0.34%
"Aug 03, 2021",August,2021,3366.24,3342.99,3390.03,3299.77,4.16M,1.04%
"Aug 02, 2021",August,2021,3331.48,3355.01,3357.33,3318.22,3.35M,0.12%
"Jul 30, 2021",July,2021,3327.59,3347.95,3368.14,3306.98,9.97M,-7.56%
"Jul 29, 2021",July,2021,3599.92,3629.38,3637.33,3581,5.52M,-0.84%
"Jul 28, 2021",July,2021,3630.32,3641.48,3656.89,3602,3.00M,0.11%
"Jul 27, 2021",July,2021,3626.39,3695,3695,3587.09,4.13M,-1.98%
"Jul 26, 2021",July,2021,3699.82,3674.4,3708,3650,2.90M,1.18%
"Jul 23, 2021",July,2021,3656.64,3640,3666.11,3622.04,2.44M,0.51%
"Jul 22, 2021",July,2021,3638.03,3587.23,3640.02,3582.27,3.27M,1.47%
"Jul 21, 2021",July,2021,3585.2,3576.38,3586.45,3543.64,2.32M,0.34%
"Jul 20, 2021",July,2021,3573.19,3567.32,3592,3518,3.26M,0.66%
"Jul 19, 2021",July,2021,3549.59,3532.58,3550.21,3499.16,3.78M,-0.67%
"Jul 16, 2021",July,2021,3573.63,3633.31,3646.06,3570.46,4.04M,-1.59%
"Jul 15, 2021",July,2021,3631.2,3690.83,3694.59,3621.39,3.19M,-1.37%
"Jul 14, 2021",July,2021,3681.68,3710,3717.66,3661.81,3.30M,0.12%
"Jul 13, 2021",July,2021,3677.36,3705,3773,3672.57,3.85M,-1.11%
"Jul 12, 2021",July,2021,3718.55,3740,3755.79,3697.22,2.57M,-0.02%
"Jul 09, 2021",July,2021,3719.34,3722.52,3748,3693.4,3.75M,-0.32%
"Jul 08, 2021",July,2021,3731.41,3641.99,3759.54,3622.04,5.18M,0.94%
"Jul 07, 2021",July,2021,3696.58,3721,3734.2,3680.32,5.33M,0.57%
"Jul 06, 2021",July,2021,3675.74,3530.42,3685,3529.49,6.74M,4.69%
"Jul 02, 2021",July,2021,3510.98,3451.64,3511.72,3436.92,3.18M,2.27%
"Jul 01, 2021",July,2021,3433,3435.9,3457,3410,2.04M,-0.21%
"Jun 30, 2021",June,2021,3440.2,3444.7,3471.1,3436.5,2.40M,-0.23%
"Jun 29, 2021",June,2021,3448.1,3439.2,3455.6,3424.7,2.10M,0.12%
"Jun 28, 2021",June,2021,3443.9,3415.6,3447.5,3415.6,2.24M,1.25%
"Jun 25, 2021",June,2021,3401.46,3464,3464.82,3394.18,3.94M,-1.38%
"Jun 24, 2021",June,2021,3449.1,3510,3524.7,3431.1,3.83M,-1.56%
"Jun 23, 2021",June,2021,3503.8,3505,3521,3483.7,2.81M,-0.05%
"Jun 22, 2021",June,2021,3505.4,3458.43,3523.66,3457.1,3.35M,1.49%
"Jun 21, 2021",June,2021,3453.96,3476.42,3482,3434,3.28M,-0.94%
"Jun 18, 2021",June,2021,3486.9,3479.99,3507,3473.71,5.25M,-0.07%
"Jun 17, 2021",June,2021,3489.24,3404.29,3497.2,3404.29,5.14M,2.17%
"Jun 16, 2021",June,2021,3415.25,3392.88,3425.63,3363.69,4.20M,0.95%
"Jun 15, 2021",June,2021,3383.13,3383.88,3396.73,3363.68,2.43M,-0.02%
"Jun 14, 2021",June,2021,3383.87,3346.49,3383.87,3337.01,2.57M,1.11%
"Jun 11, 2021",June,2021,3346.83,3349.65,3366.58,3333.45,2.82M,-0.08%
"Jun 10, 2021",June,2021,3349.65,3284.95,3350.69,3284.95,3.48M,2.09%
"Jun 09, 2021",June,2021,3281.15,3277,3297.21,3271.6,2.46M,0.52%
"Jun 08, 2021",June,2021,3264.11,3222.72,3279,3218.05,3.42M,2.07%
"Jun 07, 2021",June,2021,3198.01,3197.33,3206.87,3173.2,2.22M,-0.26%
"Jun 04, 2021",June,2021,3206.22,3212,3221,3198.81,2.25M,0.60%
"Jun 03, 2021",June,2021,3187.01,3205.36,3214.27,3184.85,2.40M,-1.45%
"Jun 02, 2021",June,2021,3233.99,3220.88,3235,3208.53,2.01M,0.48%
"Jun 01, 2021",June,2021,3218.65,3243.5,3250.98,3209.06,2.31M,-0.14%
"May 28, 2021",May,2021,3223.07,3242,3247.99,3219.7,2.33M,-0.22%
"May 27, 2021",May,2021,3230.11,3257,3259.66,3230.11,2.56M,-1.07%
"May 26, 2021",May,2021,3265.16,3271.37,3295.45,3258.6,2.38M,0.19%
"May 25, 2021",May,2021,3259.05,3266.09,3278.41,3215.02,3.26M,0.43%
"May 24, 2021",May,2021,3244.99,3216.36,3257.5,3214,2.42M,1.31%
"May 21, 2021",May,2021,3203.08,3250,3256.69,3197.01,4.10M,-1.37%
"May 20, 2021",May,2021,3247.68,3245,3259.49,3236.33,2.63M,0.49%
"May 19, 2021",May,2021,3231.8,3195.45,3233.88,3184,2.68M,-0.01%
"May 18, 2021",May,2021,3232.28,3292.57,3311.28,3231.13,2.83M,-1.17%
"May 17, 2021",May,2021,3270.39,3248.15,3290,3235.5,3.72M,1.47%
"May 14, 2021",May,2021,3222.9,3185.56,3228.86,3183,3.33M,1.94%
"May 13, 2021",May,2021,3161.47,3186.24,3199.68,3133.58,3.36M,0.30%
"May 12, 2021",May,2021,3151.94,3189.33,3206.1,3133.95,4.94M,-2.23%
"May 11, 2021",May,2021,3223.91,3132.01,3237.22,3128.16,4.62M,1.05%
"May 10, 2021",May,2021,3190.49,3282.06,3282.06,3190.08,5.84M,-3.07%
"May 07, 2021",May,2021,3291.61,3319.09,3330.89,3289.07,4.71M,-0.45%
"May 06, 2021",May,2021,3306.37,3267,3313.77,3248.04,4.45M,1.10%
"May 05, 2021",May,2021,3270.54,3338.85,3354.7,3264.36,3.71M,-1.25%
"May 04, 2021",May,2021,3311.87,3356.19,3367.98,3272.13,5.44M,-2.20%
"May 03, 2021",May,2021,3386.49,3484.73,3486.65,3372.7,5.88M,-2.33%
"Apr 30, 2021",April,2021,3467.42,3525.12,3554,3462.5,7.01M,-0.11%
"Apr 29, 2021",April,2021,3471.31,3504.01,3514,3435.8,7.68M,0.37%
"Apr 28, 2021",April,2021,3458.5,3441.47,3488.85,3425.55,4.63M,1.20%
"Apr 27, 2021",April,2021,3417.43,3443.47,3460,3398.84,3.83M,0.25%
"Apr 26, 2021",April,2021,3409,3351.5,3427.82,3331,4.88M,2.04%
"Apr 23, 2021",April,2021,3340.88,3319.1,3375,3308.5,3.20M,0.96%
"Apr 22, 2021",April,2021,3309.04,3369.79,3371.32,3302,2.58M,-1.58%
"Apr 21, 2021",April,2021,3362.02,3321.8,3362.39,3306,2.21M,0.82%
"Apr 20, 2021",April,2021,3334.69,3372.03,3381.31,3316.37,2.62M,-1.11%
"Apr 19, 2021",April,2021,3372.01,3390.07,3434.94,3360.16,2.73M,-0.81%
"Apr 16, 2021",April,2021,3399.44,3380,3406.8,3355.59,3.19M,0.60%
"Apr 15, 2021",April,2021,3379.09,3370.01,3396,3353.9,3.23M,1.38%
"Apr 14, 2021",April,2021,3333,3400,3403.27,3326,3.15M,-1.97%
"Apr 13, 2021",April,2021,3400,3397.89,3432,3396.1,3.32M,0.61%
"Apr 12, 2021",April,2021,3379.39,3359.43,3395,3351.15,3.28M,0.21%
"Apr 09, 2021",April,2021,3372.2,3304.7,3372.2,3288.9,4.34M,2.21%
"Apr 08, 2021",April,2021,3299.3,3310.9,3324.5,3292,2.81M,0.61%
"Apr 07, 2021",April,2021,3279.39,3233.08,3303.44,3223.76,3.35M,1.72%
"Apr 06, 2021",April,2021,3223.82,3222.72,3247.11,3217.82,2.54M,-0.09%
"Apr 05, 2021",April,2021,3226.73,3173,3235.39,3161.37,3.33M,2.08%
"Apr 01, 2021",April,2021,3161,3117.94,3162.44,3115.55,2.94M,2.16%
"Mar 31, 2021",March,2021,3094.08,3067.57,3118.94,3065.82,3.09M,1.27%
"Mar 30, 2021",March,2021,3055.29,3068.99,3069.66,3034.7,2.34M,-0.66%
"Mar 29, 2021",March,2021,3075.73,3053.29,3090.28,3028.71,2.75M,0.78%
"Mar 26, 2021",March,2021,3052.03,3044.06,3056.66,2996,3.31M,0.19%
"Mar 25, 2021",March,2021,3046.26,3068.24,3108.09,3039.1,3.56M,-1.32%
"Mar 24, 2021",March,2021,3087.07,3149,3160.31,3085.86,2.96M,-1.61%
"Mar 23, 2021",March,2021,3137.5,3127,3181.2,3122.81,3.82M,0.86%
"Mar 22, 2021",March,2021,3110.87,3061.65,3126.26,3061.65,2.90M,1.17%
"Mar 19, 2021",March,2021,3074.96,3029.23,3077.28,3016.63,4.63M,1.55%
"Mar 18, 2021",March,2021,3027.99,3099.06,3115.77,3027.32,3.66M,-3.44%
"Mar 17, 2021",March,2021,3135.73,3075,3172.37,3071,3.12M,1.42%
"Mar 16, 2021",March,2021,3091.86,3097,3128.44,3077.15,2.54M,0.33%
"Mar 15, 2021",March,2021,3081.68,3071.63,3082.12,3033.69,2.92M,-0.25%
"Mar 12, 2021",March,2021,3089.49,3075,3098.98,3045.5,2.42M,-0.77%
"Mar 11, 2021",March,2021,3113.59,3104.76,3130.78,3084.37,2.78M,1.83%
"Mar 10, 2021",March,2021,3057.64,3095.95,3115,3032,3.01M,-0.17%
"Mar 09, 2021",March,2021,3062.85,3019.88,3090.96,3008.11,4.03M,3.76%
"Mar 08, 2021",March,2021,2951.95,3015.16,3063.23,2951.95,4.19M,-1.62%
"Mar 05, 2021",March,2021,3000.46,3005,3009,2881,5.39M,0.77%
"Mar 04, 2021",March,2021,2977.57,3015.55,3057.71,2947,5.48M,-0.91%
"Mar 03, 2021",March,2021,3005,3081.62,3102.04,2995,3.99M,-2.89%
"Mar 02, 2021",March,2021,3094.53,3146.35,3163.06,3087.84,2.60M,-1.64%
"Mar 01, 2021",March,2021,3146.14,3127.62,3149.24,3098,2.73M,1.72%
"Feb 26, 2021",February,2021,3092.93,3095.2,3122.44,3036.7,4.28M,1.17%
"Feb 25, 2021",February,2021,3057.16,3135.09,3174.96,3048.59,4.53M,-3.24%
"Feb 24, 2021",February,2021,3159.53,3166.75,3171.23,3125.38,3.01M,-1.09%
"Feb 23, 2021",February,2021,3194.5,3127.79,3204.18,3095,4.68M,0.43%
"Feb 22, 2021",February,2021,3180.74,3210,3230,3173.04,3.52M,-2.13%
"Feb 19, 2021",February,2021,3249.9,3328.23,3333.5,3245.75,4.31M,-2.35%
"Feb 18, 2021",February,2021,3328.23,3287.39,3337.23,3273.94,3.03M,0.59%
"Feb 17, 2021",February,2021,3308.64,3261.43,3320.46,3261.02,3.30M,1.21%
"Feb 16, 2021",February,2021,3268.95,3260,3305.03,3254,2.57M,-0.27%
"Feb 12, 2021",February,2021,3277.71,3250,3280.25,3233.31,2.34M,0.48%
"Feb 11, 2021",February,2021,3262.13,3288.91,3289.8,3249.34,2.30M,-0.74%
"Feb 10, 2021",February,2021,3286.58,3314.34,3316.51,3254,3.15M,-0.56%
"Feb 09, 2021",February,2021,3305,3314.96,3337,3299.27,2.20M,-0.54%
"Feb 08, 2021",February,2021,3322.94,3355,3362.3,3304,3.26M,-0.87%
"Feb 05, 2021",February,2021,3352.15,3319,3377,3302.71,3.62M,0.63%
"Feb 04, 2021",February,2021,3331,3326.74,3342.27,3278.79,3.67M,0.56%
"Feb 03, 2021",February,2021,3312.53,3424.76,3432.02,3309.08,7.09M,-2.00%
"Feb 02, 2021",February,2021,3380,3381,3425.78,3366,7.10M,1.11%
"Feb 01, 2021",February,2021,3342.88,3246.4,3350,3240.24,4.16M,4.26%
"Jan 29, 2021",January,2021,3206.2,3230,3236.99,3184.55,4.29M,-0.97%
"Jan 28, 2021",January,2021,3237.62,3243.5,3301.68,3230.72,3.15M,0.16%
"Jan 27, 2021",January,2021,3232.58,3342.12,3342.12,3208,4.66M,-2.81%
"Jan 26, 2021",January,2021,3326.13,3288,3337.89,3282.87,2.96M,0.98%
"Jan 25, 2021",January,2021,3294,3326.07,3363,3247.9,3.75M,0.05%
"Jan 22, 2021",January,2021,3292.23,3304.31,3321.91,3283.16,2.82M,-0.45%
"Jan 21, 2021",January,2021,3306.99,3293,3348.55,3289.57,4.95M,1.34%
"Jan 20, 2021",January,2021,3263.38,3181.99,3279.8,3175,5.31M,4.57%
"Jan 19, 2021",January,2021,3120.76,3108.13,3145,3096.73,3.31M,0.53%
"Jan 15, 2021",January,2021,3104.25,3123.02,3142.54,3095.17,4.24M,-0.74%
"Jan 14, 2021",January,2021,3127.47,3167.51,3177.91,3120.97,3.07M,-1.21%
"Jan 13, 2021",January,2021,3165.89,3126.19,3189.44,3123.02,3.32M,1.44%
"Jan 12, 2021",January,2021,3120.83,3117.6,3141,3086.47,3.51M,0.21%
"Jan 11, 2021",January,2021,3114.21,3148.22,3156.07,3110,3.67M,-2.15%
"Jan 08, 2021",January,2021,3182.7,3180,3190.64,3142.2,3.54M,0.65%
"Jan 07, 2021",January,2021,3162.16,3156.47,3207.23,3156.47,3.51M,0.76%
"Jan 06, 2021",January,2021,3138.38,3147.93,3197,3131.31,4.39M,-2.49%
"Jan 05, 2021",January,2021,3218.51,3171.07,3223.38,3166.01,2.66M,1.00%
"Jan 04, 2021",January,2021,3186.63,3266.26,3270.91,3145,4.41M,-2.16%
"Dec 31, 2020",December,2020,3256.93,3275,3282.92,3241.2,2.96M,-0.88%
"Dec 30, 2020",December,2020,3285.85,3340,3341.13,3283,3.21M,-1.09%
"Dec 29, 2020",December,2020,3322,3311,3350,3282.54,4.87M,1.16%
"Dec 28, 2020",December,2020,3283.96,3192.9,3303.55,3173.08,5.69M,3.51%
"Dec 24, 2020",December,2020,3172.69,3193.9,3202,3169,1.45M,-0.39%
"Dec 23, 2020",December,2020,3185.27,3204.49,3210,3185,2.09M,-0.66%
"Dec 22, 2020",December,2020,3206.52,3201.48,3218.45,3180.92,2.38M,0.01%
"Dec 21, 2020",December,2020,3206.18,3197.77,3226.19,3167.5,3.84M,0.14%
"Dec 18, 2020",December,2020,3201.65,3243.99,3249.42,3171.6,6.00M,-1.06%
"Dec 17, 2020",December,2020,3236.08,3246.5,3263.51,3221,3.47M,-0.15%
"Dec 16, 2020",December,2020,3240.96,3176.01,3247,3163.68,4.39M,2.40%
"Dec 15, 2020",December,2020,3165.12,3178.16,3188,3130.73,3.32M,0.26%
"Dec 14, 2020",December,2020,3156.97,3138,3190.47,3128.72,4.16M,1.30%
"Dec 11, 2020",December,2020,3116.42,3096.66,3118.67,3072.82,3.06M,0.48%
"Dec 10, 2020",December,2020,3101.49,3090,3142,3077,3.03M,-0.09%
"Dec 09, 2020",December,2020,3104.2,3167.5,3169.47,3088,4.10M,-2.30%
"Dec 08, 2020",December,2020,3177.29,3156.04,3184.13,3120.33,3.29M,0.61%
"Dec 07, 2020",December,2020,3158,3155.59,3180,3142.95,2.75M,-0.14%
"Dec 04, 2020",December,2020,3162.58,3198.21,3198.21,3158.76,2.91M,-0.76%
"Dec 03, 2020",December,2020,3186.73,3203.84,3228.58,3181.66,2.89M,-0.52%
"Dec 02, 2020",December,2020,3203.53,3220.33,3231.02,3174,3.13M,-0.51%
"Dec 01, 2020",December,2020,3220.08,3188.5,3248.95,3157.18,4.49M,1.64%
"Nov 30, 2020",November,2020,3168.04,3208.48,3228.39,3125.55,4.01M,-0.85%
"Nov 27, 2020",November,2020,3195.34,3211.26,3216.19,3190.05,2.39M,0.32%
"Nov 25, 2020",November,2020,3185.07,3141.5,3198,3141.5,3.79M,2.15%
"Nov 24, 2020",November,2020,3118.06,3101.22,3133.63,3087.55,3.60M,0.63%
"Nov 23, 2020",November,2020,3098.39,3117.97,3139.11,3066.38,4.71M,-0.03%
"Nov 20, 2020",November,2020,3099.4,3117.02,3132.89,3098.05,3.38M,-0.57%
"Nov 19, 2020",November,2020,3117.02,3104.44,3125,3082.28,3.01M,0.37%
"Nov 18, 2020",November,2020,3105.46,3130.05,3139.99,3105.46,2.92M,-0.96%
"Nov 17, 2020",November,2020,3135.66,3182.71,3182.71,3135.29,3.44M,0.15%
"Nov 16, 2020",November,2020,3131.06,3095.59,3140.22,3076.14,3.81M,0.07%
"Nov 13, 2020",November,2020,3128.81,3122,3141.72,3085.39,3.76M,0.60%
"Nov 12, 2020",November,2020,3110.28,3150.39,3175,3086.84,4.37M,-0.86%
"Nov 11, 2020",November,2020,3137.39,3061.93,3138.72,3051.93,4.37M,3.37%
"Nov 10, 2020",November,2020,3035.02,3097.72,3112.67,3020,6.59M,-3.46%
"Nov 09, 2020",November,2020,3143.74,3226.28,3288.45,3115,7.19M,-5.06%
"Nov 06, 2020",November,2020,3311.37,3304.64,3322,3232,4.65M,-0.32%
"Nov 05, 2020",November,2020,3322,3318.33,3365.52,3291.19,5.79M,2.49%
"Nov 04, 2020",November,2020,3241.16,3159.99,3244.85,3139.73,6.84M,6.32%
"Nov 03, 2020",November,2020,3048.41,3018.53,3074.9,2980.98,4.90M,1.46%
"Nov 02, 2020",November,2020,3004.48,3061.74,3079.71,2950.12,7.26M,-1.04%
"Oct 30, 2020",October,2020,3036.15,3157.75,3167,3019,8.40M,-5.45%
"Oct 29, 2020",October,2020,3211.01,3201.27,3257.25,3164,6.60M,1.52%
"Oct 28, 2020",October,2020,3162.78,3248.72,3264.02,3162.78,5.59M,-3.76%
"Oct 27, 2020",October,2020,3286.33,3223,3291.18,3212.26,4.29M,2.47%
"Oct 26, 2020",October,2020,3207.04,3196.02,3281.42,3153.54,5.90M,0.08%
"Oct 23, 2020",October,2020,3204.4,3191,3205.33,3140,3.47M,0.88%
"Oct 22, 2020",October,2020,3176.4,3189.87,3198,3122.25,4.21M,-0.27%
"Oct 21, 2020",October,2020,3184.94,3210.13,3232.24,3160,4.59M,-1.00%
"Oct 20, 2020",October,2020,3217.01,3219.5,3265.04,3193.86,4.51M,0.31%
"Oct 19, 2020",October,2020,3207.21,3298.84,3327.5,3193,5.22M,-2.00%
"Oct 16, 2020",October,2020,3272.71,3363.23,3399.66,3160,6.47M,-1.98%
"Oct 15, 2020",October,2020,3338.65,3292.01,3355.88,3280,5.22M,-0.75%
"Oct 14, 2020",October,2020,3363.71,3447,3464.88,3340,5.83M,-2.32%
"Oct 13, 2020",October,2020,3443.63,3467.99,3492.38,3424.22,5.74M,0.02%
"Oct 12, 2020",October,2020,3442.93,3349.94,3496.24,3339.55,8.36M,4.75%
"Oct 09, 2020",October,2020,3286.65,3210,3288.99,3197.83,4.91M,3.01%
"Oct 08, 2020",October,2020,3190.55,3224.99,3233.29,3174.99,3.17M,-0.16%
"Oct 07, 2020",October,2020,3195.69,3135,3200,3132.39,4.31M,3.09%
"Oct 06, 2020",October,2020,3099.96,3165,3182,3090,5.09M,-3.10%
"Oct 05, 2020",October,2020,3199.2,3145.84,3202.53,3140.85,3.78M,2.37%
"Oct 02, 2020",October,2020,3125,3153.63,3195.8,3123,5.61M,-2.99%
"Oct 01, 2020",October,2020,3221.26,3208,3224,3172,4.97M,2.30%
"Sep 30, 2020",September,2020,3148.73,3141.14,3212.88,3133.99,4.90M,0.12%
"Sep 29, 2020",September,2020,3144.88,3175.39,3188.26,3132.54,3.50M,-0.92%
"Sep 28, 2020",September,2020,3174.05,3148.85,3175.04,3117.17,4.22M,2.55%
"Sep 25, 2020",September,2020,3095.13,3054.86,3101.54,2999,4.62M,2.49%
"Sep 24, 2020",September,2020,3019.79,2977.79,3069.3,2965,5.53M,0.66%
"Sep 23, 2020",September,2020,2999.86,3120.43,3127,2992.38,5.65M,-4.13%
"Sep 22, 2020",September,2020,3128.99,3033.84,3133.99,3000.2,6.95M,5.69%
"Sep 21, 2020",September,2020,2960.47,2906.5,2962,2871,6.12M,0.19%
"Sep 18, 2020",September,2020,2954.91,3031.74,3037.8,2905.54,8.89M,-1.79%
"Sep 17, 2020",September,2020,3008.73,3009.25,3029.43,2972.55,6.45M,-2.25%
"Sep 16, 2020",September,2020,3078.1,3179.99,3187.24,3074.15,4.53M,-2.47%
"Sep 15, 2020",September,2020,3156.13,3136.16,3175.02,3108.92,4.02M,1.71%
"Sep 14, 2020",September,2020,3102.97,3172.94,3187.39,3096,4.53M,-0.43%
"Sep 11, 2020",September,2020,3116.22,3208.69,3217.34,3083.98,5.09M,-1.85%
"Sep 10, 2020",September,2020,3175.11,3307.22,3349.89,3170.55,5.33M,-2.86%
"Sep 09, 2020",September,2020,3268.61,3202.99,3303.18,3185,5.19M,3.77%
"Sep 08, 2020",September,2020,3149.84,3144,3250.84,3130,6.09M,-4.39%
"Sep 04, 2020",September,2020,3294.62,3318,3381.5,3111.13,8.78M,-2.18%
"Sep 03, 2020",September,2020,3368,3485,3488.41,3303,8.16M,-4.63%
"Sep 02, 2020",September,2020,3531.45,3547,3552.25,3486.68,3.93M,0.92%
"Sep 01, 2020",September,2020,3499.12,3489.58,3513.87,3467,3.48M,1.40%
"Aug 31, 2020",August,2020,3450.96,3408.99,3495,3405,4.19M,1.45%
"Aug 28, 2020",August,2020,3401.8,3423,3433.37,3386.5,2.90M,0.05%
"Aug 27, 2020",August,2020,3400,3450.05,3453,3378,4.26M,-1.22%
"Aug 26, 2020",August,2020,3441.85,3351.11,3451.74,3344.57,6.51M,2.85%
"Aug 25, 2020",August,2020,3346.49,3294.99,3357.4,3267,3.99M,1.18%
"Aug 24, 2020",August,2020,3307.46,3310.15,3380.32,3257.56,4.67M,0.69%
"Aug 21, 2020",August,2020,3284.72,3295,3314.4,3275.39,3.58M,-0.38%
"Aug 20, 2020",August,2020,3297.37,3252,3312.62,3238,3.33M,1.13%
"Aug 19, 2020",August,2020,3260.48,3303.01,3315.9,3256,4.19M,-1.57%
"Aug 18, 2020",August,2020,3312.49,3212,3320,3205.82,5.35M,4.09%
"Aug 17, 2020",August,2020,3182.41,3173.12,3194.97,3154.18,2.69M,1.09%
"Aug 14, 2020",August,2020,3148.02,3178.18,3178.24,3120,2.75M,-0.41%
"Aug 13, 2020",August,2020,3161.02,3182.99,3217.52,3155,3.15M,-0.04%
"Aug 12, 2020",August,2020,3162.24,3108,3174.39,3101.42,3.53M,2.65%
"Aug 11, 2020",August,2020,3080.67,3113.2,3159.22,3073,3.72M,-2.14%
"Aug 10, 2020",August,2020,3148.16,3170.31,3172.51,3101.52,3.17M,-0.61%
