Date,Month,Year,Price,Open,High,Low,Vol.,Change %
"Feb 28, 2020",February,2020,1339.3,1274.3,1342.4,1268.2,4.01M,1.85%
"Feb 27, 2020",February,2020,1314.9,1359.1,1369.4,1314.2,3.11M,-5.43%
"Feb 26, 2020",February,2020,1390.5,1395,1413.7,1376.6,2.49M,0.30%
"Feb 25, 2020",February,2020,1386.3,1431,1436.8,1380.4,2.58M,-2.36%
"Feb 24, 2020",February,2020,1419.9,1423.1,1436.4,1406.8,2.48M,-4.29%
"Feb 21, 2020",February,2020,1483.5,1504.6,1510.9,1478.5,2.13M,-2.21%
"Feb 20, 2020",February,2020,1517,1519,1527.1,1504.3,1.30M,-0.52%
"Feb 19, 2020",February,2020,1524.9,1527.2,1530.7,1521,1.14M,0.36%
"Feb 18, 2020",February,2020,1519.4,1514.3,1530.6,1511,1.28M,0.05%
"Feb 14, 2020",February,2020,1518.7,1514.5,1520.1,1505.6,1.16M,0.35%
"Feb 13, 2020",February,2020,1513.4,1510,1525.9,1504,1.15M,-0.35%
"Feb 12, 2020",February,2020,1518.6,1515.9,1520.3,1508.7,1.55M,0.57%
"Feb 11, 2020",February,2020,1510.1,1513.3,1529.9,1505.4,1.74M,0.09%
"Feb 10, 2020",February,2020,1508.7,1477.2,1508.9,1475.2,1.92M,2.00%
"Feb 07, 2020",February,2020,1479.1,1467.4,1485.2,1465.4,1.42M,0.21%
"Feb 06, 2020",February,2020,1476,1452,1481.6,1450.5,1.89M,2.07%
"Feb 05, 2020",February,2020,1446.1,1463.6,1464.6,1429.7,1.82M,0.04%
"Feb 04, 2020",February,2020,1445.4,1454.5,1467.3,1422,4.79M,-2.51%
"Feb 03, 2020",February,2020,1482.6,1461.7,1486.3,1456.6,3.61M,3.48%
"Jan 31, 2020",January,2020,1432.8,1467.9,1469.7,1427.1,2.19M,-1.48%
"Jan 30, 2020",January,2020,1454.3,1438.1,1455.3,1435,1.36M,-0.17%
"Jan 29, 2020",January,2020,1456.7,1458.5,1464.1,1445.4,1.08M,0.43%
"Jan 28, 2020",January,2020,1450.5,1441.7,1454.8,1430.4,1.49M,1.31%
"Jan 27, 2020",January,2020,1431.7,1431.5,1436.6,1419.5,1.71M,-2.35%
"Jan 24, 2020",January,2020,1466.2,1492.8,1494.2,1463.2,1.49M,-1.25%
"Jan 23, 2020",January,2020,1484.7,1487.6,1493.5,1480.3,1.33M,0.04%
"Jan 22, 2020",January,2020,1484.2,1489.7,1500.6,1482.7,1.42M,0.13%
"Jan 21, 2020",January,2020,1482.3,1479,1489.9,1470.2,2.45M,0.18%
"Jan 17, 2020",January,2020,1479.5,1462.5,1480.6,1456.6,2.62M,2.02%
"Jan 16, 2020",January,2020,1450.2,1445.4,1450.7,1440,1.30M,0.76%
"Jan 15, 2020",January,2020,1439.2,1433,1440.8,1431.7,1.08M,0.60%
"Jan 14, 2020",January,2020,1430.6,1440,1442.6,1427.8,1.31M,-0.66%
"Jan 13, 2020",January,2020,1440,1435.3,1441.5,1425.4,1.54M,0.77%
"Jan 10, 2020",January,2020,1429,1429.5,1434.9,1419.6,1.31M,0.65%
"Jan 09, 2020",January,2020,1419.8,1421.9,1428.7,1410.2,1.66M,1.05%
"Jan 08, 2020",January,2020,1405,1394.8,1411.8,1392.6,1.77M,0.71%
"Jan 07, 2020",January,2020,1395.1,1400.5,1403.5,1391.6,1.73M,-0.19%
"Jan 06, 2020",January,2020,1397.8,1351.6,1398.3,1351,2.34M,2.67%
"Jan 03, 2020",January,2020,1361.5,1348,1373.8,1347.3,1.17M,-0.52%
"Jan 02, 2020",January,2020,1368.7,1348.4,1368.7,1346.5,1.36M,2.19%
"Dec 31, 2019",December,2019,1339.4,1335.8,1340.7,1332.1,976.06K,-0.02%
"Dec 30, 2019",December,2019,1339.7,1356.8,1357,1337.8,1.00M,-1.10%
"Dec 27, 2019",December,2019,1354.6,1364,1367.1,1353,1.16M,-0.57%
"Dec 26, 2019",December,2019,1362.5,1346.6,1363.2,1345.5,1.18M,1.34%
"Dec 24, 2019",December,2019,1344.4,1350.2,1352,1344.2,673.41K,-0.46%
"Dec 23, 2019",December,2019,1350.6,1358.7,1361.8,1348,996.97K,-0.04%
"Dec 20, 2019",December,2019,1351.2,1363.1,1364,1350.7,2.51M,-0.38%
"Dec 19, 2019",December,2019,1356.4,1351.9,1357.5,1348.8,1.52M,0.34%
"Dec 18, 2019",December,2019,1351.9,1357,1359.4,1350.5,1.17M,-0.22%
"Dec 17, 2019",December,2019,1354.9,1362.4,1364.3,1350.8,1.65M,-0.43%
"Dec 16, 2019",December,2019,1360.7,1355,1363.5,1350.6,1.41M,1.03%
"Dec 13, 2019",December,2019,1346.9,1347.9,1351.3,1341.7,1.66M,-0.12%
"Dec 12, 2019",December,2019,1348.5,1343.2,1354.6,1338.2,1.46M,0.32%
"Dec 11, 2019",December,2019,1344.3,1348.3,1349.9,1341.1,1.02M,0.10%
"Dec 10, 2019",December,2019,1342.9,1339.9,1348,1334,880.43K,-0.01%
"Dec 09, 2019",December,2019,1343,1338.9,1357.6,1336.1,1.56M,0.27%
"Dec 06, 2019",December,2019,1339.4,1332.8,1342.5,1331.2,1.65M,0.94%
"Dec 05, 2019",December,2019,1327,1327,1328,1314.3,1.22M,0.61%
"Dec 04, 2019",December,2019,1318.9,1306.1,1324.3,1303.1,1.78M,1.87%
"Dec 03, 2019",December,2019,1294.7,1278.7,1297.2,1277.1,1.48M,0.46%
"Dec 02, 2019",December,2019,1288.9,1302.6,1305.4,1280.4,1.33M,-1.17%
"Nov 29, 2019",November,2019,1304.1,1306.6,1309.9,1303.2,640.07K,-0.61%
"Nov 27, 2019",November,2019,1312.1,1315.4,1317.6,1309.5,940.54K,-0.07%
"Nov 26, 2019",November,2019,1313,1309.9,1314,1304,1.10M,0.56%
"Nov 25, 2019",November,2019,1305.6,1296.3,1310.4,1295.6,1.18M,0.93%
"Nov 22, 2019",November,2019,1293.7,1303,1306.9,1289.4,1.39M,-0.50%
"Nov 21, 2019",November,2019,1300.1,1299.3,1311.1,1290.8,1.28M,-0.13%
"Nov 20, 2019",November,2019,1301.9,1311.4,1313.2,1289.2,1.45M,-0.82%
"Nov 19, 2019",November,2019,1312.6,1326.6,1326.6,1311.8,1.09M,-0.55%
"Nov 18, 2019",November,2019,1319.8,1332.3,1333.9,1316.2,1.40M,-1.03%
"Nov 15, 2019",November,2019,1333.5,1315.1,1333.5,1311.9,1.96M,1.86%
"Nov 14, 2019",November,2019,1309.2,1295,1315.7,1293.9,1.45M,1.00%
"Nov 13, 2019",November,2019,1296.2,1293.2,1302.5,1292.2,936.09K,-0.08%
"Nov 12, 2019",November,2019,1297.2,1298.6,1309.3,1294.2,1.44M,-0.08%
"Nov 11, 2019",November,2019,1298.3,1304,1304.9,1295.9,861.86K,-0.82%
"Nov 08, 2019",November,2019,1309,1301.5,1317.1,1301.5,1.52M,0.16%
"Nov 07, 2019",November,2019,1306.9,1294.3,1322.7,1293.8,2.26M,1.23%
"Nov 06, 2019",November,2019,1291,1290.1,1293,1282.3,1.23M,-0.03%
"Nov 05, 2019",November,2019,1291.4,1291.2,1297.2,1289.4,1.26M,0.14%
"Nov 04, 2019",November,2019,1289.6,1276.1,1292.5,1276.1,1.53M,1.36%
"Nov 01, 2019",November,2019,1272.3,1265.8,1273,1259.7,1.44M,1.07%
"Oct 31, 2019",October,2019,1258.8,1260,1266.5,1249.5,1.60M,-0.15%
"Oct 30, 2019",October,2019,1260.7,1255.2,1268,1250.7,1.46M,0.00%
"Oct 29, 2019",October,2019,1260.7,1276,1280.8,1255.6,2.63M,-2.20%
"Oct 28, 2019",October,2019,1289,1275,1299.2,1272.3,3.27M,1.95%
"Oct 25, 2019",October,2019,1264.3,1252,1268,1249.2,1.36M,0.41%
"Oct 24, 2019",October,2019,1259.1,1259.1,1262.9,1252.3,1.14M,0.12%
"Oct 23, 2019",October,2019,1257.6,1240.2,1258,1240.2,1.18M,1.32%
"Oct 22, 2019",October,2019,1241.2,1244.5,1248.7,1239.8,1.28M,-0.25%
"Oct 21, 2019",October,2019,1244.3,1248.7,1253.5,1240,1.03M,-0.01%
"Oct 18, 2019",October,2019,1244.4,1254.7,1258.1,1240.1,1.58M,-0.67%
"Oct 17, 2019",October,2019,1252.8,1251.4,1263.8,1249.9,1.06M,0.79%
"Oct 16, 2019",October,2019,1243,1241.8,1254.2,1238.5,1.15M,0.06%
"Oct 15, 2019",October,2019,1242.2,1221.5,1247.1,1220.9,1.53M,2.01%
"Oct 14, 2019",October,2019,1217.8,1213.9,1225.9,1211.9,683.93K,0.17%
"Oct 11, 2019",October,2019,1215.7,1224,1228.8,1213.6,1.13M,0.52%
"Oct 10, 2019",October,2019,1209.5,1198.6,1215.6,1197.9,668.24K,0.59%
"Oct 09, 2019",October,2019,1202.4,1201.3,1208.5,1198.1,813.22K,1.03%
"Oct 08, 2019",October,2019,1190.1,1198.8,1206.9,1189.5,1.03M,-1.50%
"Oct 07, 2019",October,2019,1208.3,1207,1218.9,1204.4,879.02K,-0.22%
"Oct 04, 2019",October,2019,1211,1194.3,1212.5,1191,1.23M,1.81%
"Oct 03, 2019",October,2019,1189.4,1183.3,1191,1163.1,1.47M,0.98%
"Oct 02, 2019",October,2019,1177.9,1196.5,1198.8,1172.6,1.67M,-2.33%
"Oct 01, 2019",October,2019,1206,1222.5,1232.9,1205.6,1.28M,-1.24%
"Sep 30, 2019",September,2019,1221.1,1220.6,1227.4,1213.4,1.29M,-0.39%
"Sep 27, 2019",September,2019,1225.9,1242.8,1245,1215.2,1.72M,-1.32%
"Sep 26, 2019",September,2019,1242.3,1242.1,1244.7,1231.8,1.17M,-0.29%
"Sep 25, 2019",September,2019,1245.9,1216,1248,1209.2,1.36M,2.27%
"Sep 24, 2019",September,2019,1218.3,1240,1247.1,1210.6,1.84M,-1.33%
"Sep 23, 2019",September,2019,1234.7,1226.6,1239.7,1223.8,1.20M,0.39%
"Sep 20, 2019",September,2019,1229.8,1233.6,1242.8,1223.6,1.94M,-0.72%
"Sep 19, 2019",September,2019,1238.8,1232.3,1244.3,1232.3,847.00K,0.49%
"Sep 18, 2019",September,2019,1232.7,1230.2,1236.2,1216.5,892.79K,0.23%
"Sep 17, 2019",September,2019,1229.9,1231.6,1235,1223.3,1.05M,-0.14%
"Sep 16, 2019",September,2019,1231.6,1230.4,1239,1225.2,1.41M,-0.68%
"Sep 13, 2019",September,2019,1240,1232.1,1241.1,1227.1,1.18M,0.41%
"Sep 12, 2019",September,2019,1235,1223.5,1242.4,1222.6,1.58M,1.23%
"Sep 11, 2019",September,2019,1220,1203.9,1222.5,1202.3,1.18M,1.19%
"Sep 10, 2019",September,2019,1205.7,1196.1,1210,1196,1.40M,0.04%
"Sep 09, 2019",September,2019,1205.3,1207.1,1220.6,1193.2,1.59M,-0.09%
"Sep 06, 2019",September,2019,1206.3,1209.1,1212.9,1203.3,948.58K,-0.48%
"Sep 05, 2019",September,2019,1212.2,1193.7,1214,1192.7,1.32M,2.53%
"Sep 04, 2019",September,2019,1182.3,1179.4,1184.9,1171.5,1.07M,1.09%
"Sep 03, 2019",September,2019,1169.6,1181.8,1189.1,1163.7,1.30M,-1.76%
"Aug 30, 2019",August,2019,1190.5,1200.3,1200.3,1185.7,903.38K,-0.31%
"Aug 29, 2019",August,2019,1194.2,1186.4,1199.2,1185.3,982.10K,1.75%
"Aug 28, 2019",August,2019,1173.8,1164.9,1178.5,1160.3,840.83K,0.25%
"Aug 27, 2019",August,2019,1170.8,1183,1185,1164.6,1.17M,-0.03%
"Aug 26, 2019",August,2019,1171.2,1159.4,1171.9,1154.8,1.06M,1.53%
"Aug 23, 2019",August,2019,1153.6,1185.2,1195.7,1150,1.81M,-3.18%
"Aug 22, 2019",August,2019,1191.5,1193.8,1198.8,1178.9,867.92K,-0.01%
"Aug 21, 2019",August,2019,1191.6,1195.8,1200.6,1187.9,708.27K,0.68%
"Aug 20, 2019",August,2019,1183.5,1195.3,1198,1183.1,1.01M,-1.41%
"Aug 19, 2019",August,2019,1200.4,1191.8,1209.4,1190.4,1.22M,1.80%
"Aug 16, 2019",August,2019,1179.2,1180.8,1183.8,1173,1.27M,0.85%
"Aug 15, 2019",August,2019,1169.3,1168.4,1176.4,1163,1.43M,0.44%
"Aug 14, 2019",August,2019,1164.3,1176.1,1182.8,1161.1,1.77M,-2.71%
"Aug 13, 2019",August,2019,1196.7,1174.3,1205.4,1173,1.43M,1.89%
"Aug 12, 2019",August,2019,1174.5,1180,1185.6,1168.7,1.10M,-1.21%
"Aug 09, 2019",August,2019,1188.9,1200,1204.5,1184.9,1.02M,-1.43%
"Aug 08, 2019",August,2019,1206.2,1186.4,1206.3,1174,1.51M,2.58%
"Aug 07, 2019",August,2019,1175.9,1157.8,1179.9,1150.8,1.53M,0.41%
"Aug 06, 2019",August,2019,1171.1,1165.5,1181.4,1161.5,1.80M,1.41%
"Aug 05, 2019",August,2019,1154.8,1173,1176.9,1142.8,2.39M,-3.47%
"Aug 02, 2019",August,2019,1196.3,1203,1209.5,1190,1.75M,-1.28%
"Aug 01, 2019",August,2019,1211.8,1217.6,1236.3,1207,1.77M,-0.53%
"Jul 31, 2019",July,2019,1218.2,1224.9,1234.9,1208.2,2.00M,-0.80%
"Jul 30, 2019",July,2019,1228,1227,1236.9,1225.3,1.43M,-1.11%
"Jul 29, 2019",July,2019,1241.8,1242.5,1249,1230.2,2.07M,-0.27%
"Jul 26, 2019",July,2019,1245.2,1228,1268.4,1228,6.06M,9.62%
"Jul 25, 2019",July,2019,1135.9,1138.9,1143.6,1123.7,2.74M,-0.33%
"Jul 24, 2019",July,2019,1139.7,1132.6,1145.4,1128.5,1.36M,-0.72%
"Jul 23, 2019",July,2019,1148.1,1143.4,1148.9,1132.8,1.03M,0.78%
"Jul 22, 2019",July,2019,1139.2,1135.5,1140,1125.2,1.45M,0.68%
"Jul 19, 2019",July,2019,1131.6,1149.3,1151.6,1131.3,1.16M,-1.37%
"Jul 18, 2019",July,2019,1147.2,1142,1148.2,1132.9,1.27M,0.04%
"Jul 17, 2019",July,2019,1146.7,1150.9,1158.4,1146.6,976.89K,-0.58%
"Jul 16, 2019",July,2019,1153.5,1146.7,1158.6,1146.7,1.27M,0.26%
"Jul 15, 2019",July,2019,1150.5,1145.3,1150.7,1140,1.06M,0.45%
"Jul 12, 2019",July,2019,1145.3,1142.9,1147.5,1138.6,1.09M,0.11%
"Jul 11, 2019",July,2019,1144.1,1146.2,1153.2,1139.5,1.30M,0.28%
"Jul 10, 2019",July,2019,1140.9,1132.3,1142.3,1130.7,1.54M,1.48%
"Jul 09, 2019",July,2019,1124.3,1110.3,1127.9,1107.2,1.47M,0.67%
"Jul 08, 2019",July,2019,1116.8,1125.9,1127.2,1111.8,1.49M,-1.40%
"Jul 05, 2019",July,2019,1132.7,1119.4,1134.7,1117.5,1.49M,0.86%
"Jul 03, 2019",July,2019,1123,1118.5,1128,1114.8,1.01M,0.93%
"Jul 02, 2019",July,2019,1112.6,1104.8,1112.9,1099.7,1.03M,1.15%
"Jul 01, 2019",July,2019,1100,1101,1108.6,1095.3,1.46M,1.59%
"Jun 28, 2019",June,2019,1082.8,1077.2,1082.8,1073.8,1.68M,0.57%
"Jun 27, 2019",June,2019,1076.6,1086.8,1088.5,1075.8,1.20M,-0.34%
"Jun 26, 2019",June,2019,1080.3,1091,1095.1,1073.7,1.73M,-0.67%
"Jun 25, 2019",June,2019,1087.6,1115.1,1115.7,1084.6,1.58M,-2.61%
"Jun 24, 2019",June,2019,1116.7,1120,1123.6,1113.3,1.21M,-0.77%
"Jun 21, 2019",June,2019,1125.4,1109.9,1126.6,1109.7,2.54M,1.09%
"Jun 20, 2019",June,2019,1113.2,1121.7,1122.7,1107,1.20M,0.79%
"Jun 19, 2019",June,2019,1104.5,1107.2,1109.4,1096,1.34M,-0.07%
"Jun 18, 2019",June,2019,1105.2,1111.5,1118.8,1100.8,1.73M,1.04%
"Jun 17, 2019",June,2019,1093.9,1089.1,1101.3,1088,988.49K,0.70%
"Jun 14, 2019",June,2019,1086.3,1089.7,1094.8,1081.5,1.23M,-0.43%
"Jun 13, 2019",June,2019,1091,1084.7,1096.6,1082.6,1.04M,1.10%
"Jun 12, 2019",June,2019,1079.1,1079.9,1082.5,1069.6,1.18M,-0.18%
"Jun 11, 2019",June,2019,1081,1097,1104,1079.6,1.68M,-0.16%
"Jun 10, 2019",June,2019,1082.8,1077,1094.8,1075.3,1.43M,1.35%
"Jun 07, 2019",June,2019,1068.4,1054.3,1073.4,1051.2,2.19M,1.97%
"Jun 06, 2019",June,2019,1047.8,1046.2,1050,1035.5,1.45M,0.30%
"Jun 05, 2019",June,2019,1044.6,1055,1056.8,1033,2.35M,-0.93%
"Jun 04, 2019",June,2019,1054.5,1044.5,1058.4,1036,3.03M,1.52%
"Jun 03, 2019",June,2019,1038.7,1066.9,1067,1027,4.84M,-6.12%
"May 31, 2019",May,2019,1106.5,1105.6,1113.4,1103.3,1.58M,-1.33%
"May 30, 2019",May,2019,1121.4,1120.2,1126.8,1115.9,904.42K,0.13%
"May 29, 2019",May,2019,1119.9,1132.7,1135,1111.9,1.81M,-1.72%
"May 28, 2019",May,2019,1139.6,1141.5,1156.5,1138.7,1.05M,0.08%
"May 24, 2019",May,2019,1138.6,1152,1154.4,1136.7,927.65K,-0.59%
"May 23, 2019",May,2019,1145.3,1146.1,1150.1,1133.2,1.26M,-0.91%
"May 22, 2019",May,2019,1155.8,1151.3,1163.8,1151,941.28K,0.12%
"May 21, 2019",May,2019,1154.4,1154.5,1158,1143.3,1.03M,0.85%
"May 20, 2019",May,2019,1144.7,1153,1153,1138.1,1.53M,-2.06%
"May 17, 2019",May,2019,1168.8,1175.8,1186.3,1166.4,1.27M,-1.33%
"May 16, 2019",May,2019,1184.5,1171.8,1194.2,1168.4,1.77M,1.17%
"May 15, 2019",May,2019,1170.8,1122.6,1178.3,1121.4,2.97M,4.08%
"May 14, 2019",May,2019,1124.9,1142.3,1144.9,1123.5,2.02M,-1.03%
"May 13, 2019",May,2019,1136.6,1145.2,1152,1125.5,2.28M,-2.66%
"May 10, 2019",May,2019,1167.6,1168.8,1176.3,1146.4,1.58M,-0.03%
"May 09, 2019",May,2019,1168,1162.6,1174.1,1154.6,1.48M,-0.24%
"May 08, 2019",May,2019,1170.8,1177.3,1184.3,1167.6,1.28M,-0.69%
"May 07, 2019",May,2019,1178.9,1185.8,1194.8,1165,1.83M,-1.22%
"May 06, 2019",May,2019,1193.5,1172,1195.4,1171.2,1.59M,0.33%
"May 03, 2019",May,2019,1189.6,1177.4,1191.4,1173.6,2.08M,1.98%
"May 02, 2019",May,2019,1166.5,1172.6,1179.4,1158.3,2.25M,-0.58%
"May 01, 2019",May,2019,1173.3,1197.5,1199.3,1171.7,3.72M,-2.14%
"Apr 30, 2019",April,2019,1199,1190.6,1201,1183,6.66M,-7.50%
"Apr 29, 2019",April,2019,1296.2,1280.5,1297,1271.7,3.62M,1.47%
"Apr 26, 2019",April,2019,1277.4,1273.4,1278.9,1265,1.36M,0.80%
"Apr 25, 2019",April,2019,1267.3,1270.3,1272.8,1258,1.57M,0.58%
"Apr 24, 2019",April,2019,1260.1,1270.6,1274,1259.8,1.17M,-0.83%
"Apr 23, 2019",April,2019,1270.6,1256.6,1274.4,1252,1.59M,1.34%
"Apr 22, 2019",April,2019,1253.8,1236.7,1254.3,1233.4,954.42K,0.99%
"Apr 18, 2019",April,2019,1241.5,1245,1245.9,1239.4,1.24M,0.11%
"Apr 17, 2019",April,2019,1240.1,1237,1245.1,1232.9,1.52M,0.67%
"Apr 16, 2019",April,2019,1231.9,1230,1236,1225,1.13M,0.44%
"Apr 15, 2019",April,2019,1226.5,1224.1,1229.3,1214.6,1.19M,0.31%
"Apr 12, 2019",April,2019,1222.7,1215.6,1223.1,1213.3,1.22M,1.09%
"Apr 11, 2019",April,2019,1209.6,1208.9,1212.7,1204.5,849.95K,0.26%
"Apr 10, 2019",April,2019,1206.4,1205.1,1208.9,1200.7,775.46K,0.31%
"Apr 09, 2019",April,2019,1202.7,1201.9,1207.2,1198.4,983.84K,-0.46%
"Apr 08, 2019",April,2019,1208.3,1211.1,1213.9,1204.7,1.09M,-0.26%
"Apr 05, 2019",April,2019,1211.4,1219.3,1220.4,1210,1.00M,-0.66%
"Apr 04, 2019",April,2019,1219.4,1211.3,1220.6,1209,1.05M,0.71%
"Apr 03, 2019",April,2019,1210.8,1212.7,1220.6,1205.1,1.11M,0.44%
"Apr 02, 2019",April,2019,1205.5,1200.1,1205.8,1191.2,914.41K,0.55%
"Apr 01, 2019",April,2019,1199,1187.5,1200.2,1186.4,1.39M,1.88%
"Mar 29, 2019",March,2019,1176.9,1180.2,1184,1166.4,1.54M,0.39%
"Mar 28, 2019",March,2019,1172.3,1175.5,1177.3,1163.4,1.12M,-0.49%
"Mar 27, 2019",March,2019,1178,1191.9,1191.9,1164.2,1.47M,-0.99%
"Mar 26, 2019",March,2019,1189.8,1205.2,1207.7,1181.8,1.54M,-0.63%
"Mar 25, 2019",March,2019,1197.4,1199.6,1209.4,1190,1.38M,-0.85%
"Mar 22, 2019",March,2019,1207.7,1228.8,1233.6,1206,1.72M,-2.30%
"Mar 21, 2019",March,2019,1236.1,1220,1236.4,1216.6,1.41M,0.79%
"Mar 20, 2019",March,2019,1226.4,1201.4,1230,1199.6,2.08M,1.99%
"Mar 19, 2019",March,2019,1202.5,1191.7,1203.4,1189.5,1.49M,1.17%
"Mar 18, 2019",March,2019,1188.6,1189.7,1194.9,1181.5,1.22M,-0.15%
"Mar 15, 2019",March,2019,1190.3,1198,1201.7,1187,2.59M,-0.19%
"Mar 14, 2019",March,2019,1192.5,1199,1204.7,1191.2,1.37M,-0.54%
"Mar 13, 2019",March,2019,1199.1,1205.9,1207.1,1197.9,1.29M,0.15%
"Mar 12, 2019",March,2019,1197.3,1182.3,1205.7,1182.3,2.11M,1.53%
"Mar 11, 2019",March,2019,1179.3,1152,1179.9,1151.6,1.50M,2.55%
"Mar 08, 2019",March,2019,1150,1133.9,1153.4,1130.2,1.18M,-0.08%
"Mar 07, 2019",March,2019,1150.8,1160.5,1163.6,1141.7,1.50M,-1.21%
"Mar 06, 2019",March,2019,1164.9,1171.8,1174.7,1163.1,1.18M,-0.36%
"Mar 05, 2019",March,2019,1169.2,1156,1176.5,1153,2.00M,1.37%
"Mar 04, 2019",March,2019,1153.4,1154.6,1165.5,1138.3,1.77M,0.43%
"Mar 01, 2019",March,2019,1148.5,1131,1150,1131,1.70M,1.95%
"Feb 28, 2019",February,2019,1126.6,1119,1134,1118.4,1.37M,0.33%
"Feb 27, 2019",February,2019,1122.9,1114,1125.7,1108.6,1.10M,0.08%
"Feb 26, 2019",February,2019,1122,1114.4,1126.4,1106.7,1.75M,0.42%
"Feb 25, 2019",February,2019,1117.3,1121.9,1125.4,1114.1,1.31M,0.07%
"Feb 22, 2019",February,2019,1116.6,1109.7,1117.3,1100.5,1.47M,1.12%
"Feb 21, 2019",February,2019,1104.2,1118.8,1119.2,1098,1.66M,-1.46%
"Feb 20, 2019",February,2019,1120.6,1128.9,1130.9,1111.8,1.20M,-0.53%
"Feb 19, 2019",February,2019,1126.5,1116.6,1129.6,1116.6,1.10M,0.61%
"Feb 15, 2019",February,2019,1119.6,1139.3,1139.3,1116.7,1.39M,-0.85%
"Feb 14, 2019",February,2019,1129.2,1125,1136.1,1117.1,1.06M,0.05%
"Feb 13, 2019",February,2019,1128.6,1133,1142.8,1126,1.40M,0.09%
"Feb 12, 2019",February,2019,1127.6,1111,1132.9,1111,1.75M,2.31%
"Feb 11, 2019",February,2019,1102.1,1103.8,1113.4,1100,924.88K,-0.02%
"Feb 08, 2019",February,2019,1102.4,1094.9,1105.1,1094.2,1.09M,-0.32%
"Feb 07, 2019",February,2019,1105.9,1111.8,1112,1093.6,1.91M,-1.51%
"Feb 06, 2019",February,2019,1122.9,1149.3,1154,1118.4,2.41M,-2.52%
"Feb 05, 2019",February,2019,1151.9,1129.6,1152.8,1123.6,4.11M,0.92%
"Feb 04, 2019",February,2019,1141.4,1119,1142.3,1117.5,3.92M,2.04%
"Feb 01, 2019",February,2019,1118.6,1122.3,1134.4,1114.3,1.66M,-0.65%
"Jan 31, 2019",January,2019,1125.9,1112.2,1127.7,1105.3,2.01M,2.54%
"Jan 30, 2019",January,2019,1098,1077.4,1099.5,1076.6,1.47M,2.61%
"Jan 29, 2019",January,2019,1070.1,1081,1084.7,1066,985.25K,-0.91%
"Jan 28, 2019",January,2019,1079.9,1090.1,1093.4,1074.6,1.47M,-1.97%
"Jan 25, 2019",January,2019,1101.5,1094.2,1103.4,1091.8,1.16M,1.62%
"Jan 24, 2019",January,2019,1084,1082.5,1088,1070,1.46M,-0.04%
"Jan 23, 2019",January,2019,1084.4,1086.9,1092.9,1067.6,1.26M,0.54%
"Jan 22, 2019",January,2019,1078.6,1096,1099,1070.9,1.98M,-2.59%
"Jan 18, 2019",January,2019,1107.3,1108.6,1118,1099.3,2.24M,0.74%
"Jan 17, 2019",January,2019,1099.1,1088,1100.7,1083.3,1.24M,0.88%
"Jan 16, 2019",January,2019,1089.5,1090,1102.4,1088,1.91M,0.28%
"Jan 15, 2019",January,2019,1086.5,1058,1088.3,1054.4,1.88M,3.33%
"Jan 14, 2019",January,2019,1051.5,1053.3,1058.4,1048.6,1.42M,-1.22%
"Jan 11, 2019",January,2019,1064.5,1069.9,1073.4,1056.4,1.54M,-1.33%
"Jan 10, 2019",January,2019,1078.8,1074.9,1079.8,1064.7,1.33M,-0.26%
"Jan 09, 2019",January,2019,1081.7,1088,1091.6,1074.4,1.35M,-0.34%
"Jan 08, 2019",January,2019,1085.4,1086,1093.3,1068.3,1.77M,0.88%
"Jan 07, 2019",January,2019,1075.9,1081,1082.7,1062.6,2.37M,-0.20%
"Jan 04, 2019",January,2019,1078.1,1042.6,1080,1036.9,2.30M,5.13%
"Jan 03, 2019",January,2019,1025.5,1050.7,1066.3,1022.4,2.10M,-2.77%
"Jan 02, 2019",January,2019,1054.7,1027.2,1060.8,1025.3,1.59M,0.93%
"Dec 31, 2018",December,2018,1045,1057.8,1063,1033,1.66M,-0.16%
"Dec 28, 2018",December,2018,1046.7,1059.5,1064.2,1042,1.72M,-0.59%
"Dec 27, 2018",December,2018,1052.9,1026.2,1053.3,1007,2.30M,0.48%
"Dec 26, 2018",December,2018,1047.8,998,1048.4,992.6,2.32M,6.42%
"Dec 24, 2018",December,2018,984.7,984.3,1012.1,977.7,1.82M,-0.66%
"Dec 21, 2018",December,2018,991.3,1032,1037.7,981.2,5.23M,-3.16%
"Dec 20, 2018",December,2018,1023.6,1026,1047.4,1007.9,2.68M,-1.15%
"Dec 19, 2018",December,2018,1035.5,1047.3,1075.7,1019.4,2.91M,-0.76%
"Dec 18, 2018",December,2018,1043.4,1034,1059.7,1030.5,2.18M,1.73%
"Dec 17, 2018",December,2018,1025.7,1047,1062.4,1016.6,2.50M,-2.48%
"Dec 14, 2018",December,2018,1051.7,1060,1071.7,1049.4,1.82M,-2.03%
"Dec 13, 2018",December,2018,1073.5,1075.7,1088.4,1065,1.25M,-0.02%
"Dec 12, 2018",December,2018,1073.7,1077.1,1091.7,1072,1.45M,1.14%
"Dec 11, 2018",December,2018,1061.7,1066.9,1070.4,1050.1,1.69M,0.80%
"Dec 10, 2018",December,2018,1053.2,1042.9,1059.6,1033,1.68M,0.63%
"Dec 07, 2018",December,2018,1046.6,1072.2,1085,1039.4,2.13M,-2.92%
"Dec 06, 2018",December,2018,1078.1,1045,1079.4,1042.5,2.37M,1.47%
"Dec 04, 2018",December,2018,1062.5,1113,1114.2,1060.8,2.28M,-4.83%
